"Data" "Rs" "Tmax" "Tmin" "RHmax" "u2" "RHmin" "DiaJuliano" "N" "Qo" "n" "n.N" "Tmed" "esMax" "esMin" "esMed" "ea" "DPV" "Delta" "BOC" "BOL" "Rn" "ETP.Penman" "W" "ETP.Priestley"
"177" 1980-06-25 18.5 33.9 19.6 70.14 1.81 70.14 177 11.5641300367447 31.438307052366 7.82785394599357 0.676908156611934 26.75 5.3026339997311 2.28323817227039 3.79293608600074 2.66036537072092 1.13257071527982 0.222933397632577 14.245 -0.577254558046209 13.6677454419538 5.00883858178318 0.7505 5.27535923358154
"178" 1980-06-26 15.8 33.5 21.4 66.38 1.37 66.38 178 11.5650373590979 32.1947388033358 5.56887580698212 0.481526832475056 27.45 5.18538454146427 2.55175701516125 3.86857077831276 2.56795728264401 1.30061349566875 0.226178106265207 12.166 -0.453902125380839 11.7120978746192 4.4402106110261 0.7575 4.56269870058378
"179" 1980-06-27 12.41 33.3 21.3 68.28 1.4 68.28 179 11.5660884038971 32.0918975823578 3.16221412838278 0.273403938994387 27.3 5.12760852811486 2.53614617156799 3.83187734984143 2.61640585447173 1.2154714953697 0.224286882346835 9.5557 -0.288559637256377 9.26714036274362 3.68301867519961 0.756 3.60306417303472
"180" 1980-06-28 20 33.7 17.9 56.95 1.7 56.95 180 11.5672825326764 31.2379058799335 9.02821273839128 0.7804955669482 25.8 5.24372483129779 2.05267560855885 3.64820021992832 2.07765002524918 1.57055019467914 0.215977705535399 15.4 -0.798259519188329 14.6017404808117 5.67919756235704 0.741 5.56451470094474
"181" 1980-06-29 20.4 32.5 18.1 62.61 1.54 62.61 181 11.5686190227254 30.4168976149176 9.7333695794763 0.841359678312168 25.3 4.90205621621115 2.07869702322685 3.490376619719 2.18532480160607 1.30505181811293 0.207421992327131 15.708 -0.815413261377746 14.8925867386223 5.39626161752753 0.736 5.63705683180765
"182" 1980-06-30 21.34 32.6 17.1 64.7 1.6 64.7 182 11.5700970685352 30.3868501436348 10.4657882767509 0.904554924194414 24.85 4.9297703989763 1.95142027140151 3.4405953351889 2.22606518186722 1.21453015332168 0.205166205402073 16.4318 -0.851805350936838 15.5799946490632 5.5147799906668 0.7315 5.86119398697756
"183" 1980-07-01 16.77 32.8 17.2 57.49 1.77 57.49 183 11.5717157833995 31.1998367146462 6.65380167847441 0.575005626047243 25 4.98560726601353 1.96383300281973 3.47472013441663 1.99761660527612 1.47710352914051 0.206964187892979 12.9129 -0.624990341497775 12.2879096585022 4.98526051010387 0.733 4.63219085812224
"184" 1980-07-02 14.42 32.6 20.1 66.65 1.35 66.65 184 11.5734742011654 32.1541068132518 4.59386522496685 0.396930527957133 26.35 4.9297703989763 2.35522456384006 3.64249748140818 2.42772457135855 1.21477291004963 0.214741342013896 11.1034 -0.404037184164887 10.6993628158351 4.06217487244 0.7465 4.10763823303933
"185" 1980-07-03 19.82 31.6 19.3 62.41 1.53 62.41 185 11.5753712781264 32.4220396536017 8.36465401529775 0.722625116233132 25.45 4.6586565238543 2.2409766698951 3.4498165968747 2.1530305381095 1.2967860587652 0.20477762977209 15.2614 -0.723452307023291 14.5379476929767 5.2795587983011 0.7375 5.51403587497902
"186" 1980-07-04 21.29 33.8 20 63.1 1.2 63.1 186 11.57740589505 31.7921966630745 9.717175687901 0.839322364266046 26.9 5.27310801691369 2.34067055899256 3.80688928795312 2.40214714069842 1.4047421472547 0.223499509496222 16.3933 -0.768633348312686 15.6246666516873 5.56354726521239 0.752 6.04272822277827
"187" 1980-07-05 20.79 33.7 20.6 62.09 0.79 62.09 187 11.5795768593324 30.8603007256198 9.81209471761385 0.847362113211065 27.15 5.24372483129779 2.42918815696604 3.83645649413191 2.38205583720651 1.45440065692541 0.224809722207692 16.0083 -0.783471972795538 15.2248280272045 5.26985075670088 0.7545 5.90766826964182
"188" 1980-07-06 21.21 33.7 17.3 50.41 1.29 50.41 188 11.5818829072719 30.4966685074873 10.3191288252161 0.890971606934225 25.5 5.24372483129779 1.97631484610084 3.61001983869931 1.81981100068832 1.79020883801099 0.214205600195265 16.3317 -0.977212695931051 15.354487304069 5.83010976436069 0.738 5.82768598135006
"189" 1980-07-07 18.99 33 18.5 59.36 1.15 59.36 189 11.5843227064517 31.0660425943001 8.37033053982781 0.722556747764469 25.75 5.04199253116929 2.13160766948478 3.58680010032703 2.12912453955413 1.45767556077291 0.212423477896353 14.6223 -0.732478247144051 13.8898217528559 5.05672255356636 0.7405 5.28964097553763
"190" 1980-07-08 20.47 32.7 21.4 58.13 1.51 58.13 190 11.5868948582239 32.0989726316591 8.98482852816338 0.775430228555696 27.05 4.95762056288681 2.55175701516125 3.75468878902403 2.18260059305967 1.57208819596436 0.220184767272076 15.7619 -0.777691999719772 14.9842080002802 5.67693638086334 0.7535 5.80659466022288
"191" 1980-07-09 21.43 32.4 20.1 58.39 1.44 58.39 191 11.5895979002854 32.7107169625531 9.3907491555403 0.810273940160519 26.25 4.87447745830983 2.35522456384006 3.61485101107494 2.11071150536666 1.50413950570828 0.213273214694827 16.5011 -0.820297475915788 15.6808025240842 5.76324981396471 0.7455 6.01201968773389
"192" 1980-07-10 17.89 32.2 16.5 57.24 1.43 57.24 192 11.5924303093351 32.3939535104504 7.00793844560853 0.604527114557267 24.35 4.81972400089639 1.87837711983611 3.34905056036625 1.91699654075364 1.43205401961261 0.200471287699029 13.7753 -0.664554081998323 13.1107459180017 4.96452077733141 0.7265 4.89854926770594
"193" 1980-07-11 21.5 33.2 22.6 53.11 1.82 53.11 193 11.5953905038046 31.4751957414801 10.0434069213404 0.86615512587049 27.9 5.09893069494501 2.74574242884056 3.92233656189278 2.08315294802126 1.83918361387153 0.228543971916761 16.555 -0.898069647937751 15.6569303520622 6.32371332190392 0.762 6.13572733453959
"194" 1980-07-12 21.53 33 16.9 58.18 1.42 58.18 194 11.5984768466515 30.824361049166 10.4032195033837 0.896947042351268 24.95 5.04199253116929 1.92680084552543 3.48439668834736 2.02722199328049 1.45717469506687 0.207619696875557 16.5781 -0.908201798136725 15.6698982018633 5.70021507016003 0.7325 5.90307450833049
"195" 1980-07-13 17.84 34.2 16.5 65.15 1.1 65.15 195 11.6016876482048 31.0757060451106 7.51979367604148 0.648163776173119 25.35 5.39207453904996 1.87837711983611 3.63522582944303 2.36834962788214 1.2668762015609 0.215947678339273 13.7368 -0.608932995258564 13.1278670047414 4.68168144037482 0.7365 4.97246093948163
"196" 1980-07-14 20.94 34.7 19 55.61 1.1 55.61 196 11.6050211690554 32.0576268120558 9.35825878275638 0.806397390097831 26.85 5.5440525303205 2.1994012081777 3.8717268692491 2.15306731198943 1.71865955725968 0.227392133506745 16.1238 -0.811176850686322 15.3126231493137 5.64805066439543 0.7515 5.91811009545046
"197" 1980-07-15 20.04 35.4 18.7 67.2 1.25 67.2 197 11.6084756229785 32.9437878892181 8.31884070436206 0.716617838081622 27.05 5.76305810394429 2.15850233047289 3.96078021720859 2.66164430596417 1.29913591124442 0.232270507449595 15.4308 -0.608475239034723 14.8223247609653 5.29503256277389 0.7535 5.74386259237063
"198" 1980-07-16 20.35 34.6 19.5 61.16 1.48 61.16 198 11.6120491798809 32.9925328839124 8.51874408678045 0.733612470531049 27.05 5.51336314042006 2.26907418999473 3.89121866520739 2.37986933564084 1.51134932956655 0.228191236170643 15.6695 -0.69012332474016 14.9793766752598 5.61555807322751 0.7535 5.80472245275855
"199" 1980-07-17 13.42 32.5 20.4 54.57 1.32 54.57 199 11.6157399687625 32.2130627738985 3.87039199740717 0.333202362295953 26.45 4.90205621621115 2.39936254569277 3.65070938095196 1.99219210918548 1.65851727176648 0.215062296615312 10.3334 -0.413444957906703 9.9199550420933 4.19840635802971 0.7475 3.81351414546758
"200" 1980-07-18 21.91 33.2 18.6 52.66 1.56 52.66 200 11.619546080683 31.3600834762458 10.4264244698216 0.897317709093223 25.9 5.09893069494501 2.14501810385595 3.62197439940048 1.90733171872429 1.71464268067619 0.214262200332233 16.8707 -0.959323812520641 15.9113761874794 6.10069382806457 0.742 6.07178115314212
"201" 1980-07-19 21.82 33.9 16.4 63.84 0.96 63.84 201 11.6234655717246 31.2590683460811 10.4154954838392 0.896074877115493 25.15 5.3026339997311 1.86643914103232 3.58453657038171 2.28836814653169 1.29616842385003 0.213261183685704 16.8014 -0.82932544072373 15.9720745592763 5.45173346429696 0.7345 6.03333707851976
"202" 1980-07-20 21.87 34.1 16.2 48.06 1.11 48.06 202 11.627496465942 32.0652007042108 10.0472688276056 0.864095625144678 25.15 5.36211667819212 1.84276250729432 3.60243959274322 1.73133246827239 1.87110712447083 0.214326319907752 16.8399 -0.975662896343691 15.8642371036563 5.90445410375158 0.7345 5.99260224992686
"203" 1980-07-21 20.43 34.1 16.2 59.31 1.07 59.31 203 11.6316367582909 33.1211017422761 8.53360398131698 0.733654614449191 25.15 5.36211667819212 1.84276250729432 3.60243959274322 2.13660692245601 1.46583267028722 0.214326319907752 15.7311 -0.734338691179683 14.9967613088203 5.34120992303419 0.7345 5.66491946468324
"204" 1980-07-22 22.1 34.7 18.3 53.88 1.17 53.88 204 11.6358844175276 33.5436620203342 9.51449498735831 0.817685587614315 26.5 5.5440525303205 2.10500680868625 3.82452966950338 2.06065658592842 1.76387308357496 0.225216604258068 17.017 -0.844398222920292 16.1726017770797 5.9746217669733 0.748 6.22136886647432
"205" 1980-07-23 20.25 34.1 20.5 61.07 1.28 61.07 205 11.6402373890698 33.0161937726231 8.45862032377787 0.726670774920836 27.3 5.36211667819212 2.41423507783639 3.88817587801426 2.37450900870331 1.51366686931095 0.22758213953066 15.5925 -0.688083603954402 14.9044163960456 5.48706852059698 0.756 5.79483709478253
"206" 1980-07-24 17.44 34.4 18.4 53.88 1.47 53.88 206 11.6446935978143 32.0754168087361 6.84052567797175 0.587437155002148 26.4 5.45242623090691 2.11827068484208 3.7853484578745 2.03954574910278 1.74580270877172 0.223078419492648 13.4288 -0.638932555479445 12.7898674445206 5.19548392175527 0.747 4.91350164740067
"207" 1980-07-25 22.12 32.6 20.2 60.7 1.57 60.7 207 11.6492509509008 31.6332188959156 10.467199386369 0.898529822259476 26.4 4.9297703989763 2.36985765408901 3.64981402653266 2.21543711410532 1.43437691242733 0.215091094926087 17.0324 -0.867807829262887 16.1645921707371 5.90166376317242 0.747 6.20997446650661
"208" 1980-07-26 21.9 33.6 20.5 58.24 1.18 58.24 208 11.6539073404187 32.1591733221096 10.0453803726377 0.861975308298341 27.05 5.21448386487383 2.41423507783639 3.81435947135511 2.22148295611722 1.59287651523789 0.223684012093762 16.863 -0.841854045295776 16.0211459547042 5.80668345955225 0.7535 6.20842293096153
"209" 1980-07-27 20.72 33.8 16.5 54.57 1.14 54.57 209 11.6586606460471 33.2565004448891 8.6982023610848 0.746072179743389 25.15 5.27310801691369 1.87837711983611 3.5757425683749 1.95128271956218 1.62445984881272 0.212737986546971 15.9544 -0.795096268761712 15.1593037312383 5.54053923885085 0.7345 5.72631870373433
"210" 1980-07-28 20.91 34.1 17.7 61.75 1.4 61.75 210 11.6635087376254 34.0142801388563 8.50833848090461 0.729483611861797 25.9 5.36211667819212 2.02693988032925 3.69452827926069 2.28137121244347 1.41315706681721 0.218554211326033 16.1007 -0.700910419984742 15.3997895800153 5.59503569547772 0.742 5.87655970373382
"211" 1980-07-29 19.58 34.2 19.7 61.04 1.49 61.04 211 11.668449477647 33.8233051424832 7.67529124785422 0.657781589795426 26.95 5.39207453904996 2.29747944287496 3.84477699096246 2.34685187528348 1.49792511567897 0.225638454582127 15.0766 -0.634938416908341 14.4416615830917 5.45255455126151 0.7525 5.58892303265647
"212" 1980-07-30 22.39 35.2 18.1 53.23 0.97 53.23 212 11.6734807236713 32.9249179865015 10.039942065143 0.860064131924607 26.65 5.69973267441632 2.07869702322685 3.88921484882159 2.07022906402773 1.81898578479386 0.228765514349976 17.2403 -0.881729128606794 16.3585708713932 5.93397508214209 0.7495 6.30552798931331
"213" 1980-07-31 20.51 35.5 20.3 60.44 0.9 60.44 213 11.678600330651 32.1983911527159 9.03896450607243 0.773976696706476 27.9 5.79494896131771 2.38457019313133 4.08975957722452 2.4718506884745 1.61790888875002 0.238299259437456 15.7927 -0.706951255006291 15.0857487449937 5.41129345432972 0.762 5.91188942246668
"214" 1980-08-01 17.8 34.8 22.3 56.24 1.69 56.24 214 11.6838061531689 32.3740134267483 7.00616409290489 0.59964740950488 28.55 5.5748900025919 2.69607677209296 4.13548338734243 2.32579585704138 1.80968753030105 0.2397865975552 13.706 -0.604161805223392 13.1018381947766 5.48110926983423 0.7685 5.17822079280985
"215" 1980-08-02 22.43 33 24.1 47.64 2.34 47.64 215 11.6890960475813 33.3759960455852 9.86652912214091 0.844079737387607 28.55 5.04199253116929 3.00624623211643 4.02411938164286 1.91709047341466 2.1070289082282 0.233329408995683 17.2711 -0.938163217521653 16.3329367824783 7.17626983471266 0.7685 6.45524327177209
"216" 1980-08-03 22.49 32.8 22.2 53.4 1.78 53.4 216 11.6944678740654 34.386319945342 9.4500460804737 0.808078330903015 27.5 4.98560726601353 2.67969686536044 3.83265206568699 2.04663620307685 1.78601586261014 0.223993485438267 17.3173 -0.851052433507884 16.4662475664921 6.46734445470266 0.758 6.41901376563481
"217" 1980-08-04 22.13 34 16.7 61.27 1.39 61.27 217 11.6999194985672 34.5759277255283 9.1268889159874 0.780081343047281 25.35 5.33230335959549 1.90245398348277 3.61737867153913 2.21636791205203 1.40101075948711 0.214887482220758 17.0401 -0.755058585812362 16.2850414141876 5.82304022020896 0.7365 6.16830840079673
"218" 1980-08-05 22.75 33.5 18 48.49 1.8 48.49 218 11.7054487946479 33.8496987775118 9.88147529695257 0.844177397236638 25.75 5.18538454146427 2.06565043778804 3.62551748962615 1.75801343071972 1.86750405890643 0.214716463917301 17.5175 -0.954707286331799 16.5627927136682 6.6011012860052 0.7405 6.30758468801381
"219" 1980-08-06 22.81 34 17.6 55.98 1.02 55.98 219 11.7110536452266 32.9357820369874 10.3656840991513 0.885119683776388 25.8 5.33230335959549 2.01417831526402 3.67324083742976 2.05628022079318 1.61696061663658 0.217460139280019 17.5637 -0.898644968088075 16.6650550319119 5.90306000146391 0.741 6.35081440044689
"220" 1980-08-07 22.87 34.9 23.1 45.03 1.13 45.03 220 11.7167319442192 32.7354927988493 10.5129568126638 0.89726016287764 29 5.60587615377834 2.83029542747326 4.2180857906258 1.8994040315188 2.318681759107 0.243750227488226 17.6099 -1.00243013448643 16.6074698655136 6.46868636310946 0.773 6.60218102025016
"221" 1980-08-08 18 33.8 18 54.3 1.53 54.3 221 11.7224815980703 33.5140768760367 6.73076163300191 0.574175491485512 25.9 5.27310801691369 2.06565043778804 3.66937922735086 1.99247292045152 1.67690630689934 0.217066489270526 13.86 -0.632942668175735 13.2270573318243 5.2977820920753 0.742 5.04744507782414
"222" 1980-08-09 18.05 34.2 19.2 51.66 1.64 51.66 222 11.7283005271791 34.6588075175777 6.35183982252167 0.541582287033141 26.7 5.39207453904996 2.22704242507458 3.80955848206227 1.96801791183337 1.8415405702289 0.223995217221809 13.8985 -0.614524808611823 13.2839751913882 5.54572883662457 0.75 5.12381900239258
"223" 1980-08-10 19.8 34.3 19 50.12 1.46 50.12 223 11.7341866672184 35.2249153613293 7.32452933617802 0.624204262630358 26.65 5.42217752754554 2.1994012081777 3.81078936786162 1.90996763117224 1.90082173668938 0.224152489308331 15.246 -0.705913347264936 14.5400866527351 5.8223659354246 0.7495 5.60458025805854
"224" 1980-08-11 22.13 34.9 18 56.96 0.94 56.96 224 11.7401379703462 34.7829350789428 9.06882289925833 0.772463059817932 26.45 5.60587615377834 2.06565043778804 3.83576329578319 2.1848507732781 1.65091252250508 0.225963772402158 17.0401 -0.768292588986624 16.2718074110134 5.78139559771911 0.7475 6.25534767757671
"225" 1980-08-12 19.48 35.3 18.8 55.55 1.18 55.55 225 11.7461524063118 33.8074688354619 7.66328465181244 0.652408072595291 27.05 5.73131954426133 2.17206069313196 3.95169011869665 2.19516386093599 1.75652625776066 0.231737440306671 14.9996 -0.666784864764351 14.3328151352357 5.4482039820553 0.7535 5.55417061940575
"226" 1980-08-13 22.68 34.9 17.6 52.21 1.31 52.21 226 11.7522279634547 33.2554164968973 10.1537878080169 0.863988329667503 26.25 5.60587615377834 2.01417831526402 3.81002723452118 1.98921521914351 1.82081201537767 0.224788450171709 17.4636 -0.905871720072138 16.5577282799279 6.22522013259084 0.7455 6.34823302252434
"227" 1980-08-14 23.17 34.7 24.9 50.5 1.28 50.5 227 11.7583626495991 33.7083787307723 10.2854206435829 0.874732388351158 29.8 5.5440525303205 3.15380561908497 4.34892907470274 2.19620918272488 2.15271989197785 0.249808092383364 17.8409 -0.892608298680507 16.9482917013195 6.58505657985383 0.781 6.80740242106141
"228" 1980-08-15 23.38 34.9 16.8 52.94 1.28 52.94 228 11.7645544928448 34.8477601145439 9.90383257174724 0.841836601442984 25.85 5.60587615377834 1.91459350482178 3.76023482930006 1.99066831863145 1.76956651066861 0.222525698593653 18.0026 -0.88012331737832 17.1224766826217 6.32382739691717 0.7415 6.5295341795129
"229" 1980-08-16 23.87 34.9 17.8 59.33 1.25 59.33 229 11.770801542255 35.7362257741713 9.83920510018979 0.835899328084739 26.35 5.60587615377834 2.0397722006254 3.82282417720187 2.26808158433387 1.554742592868 0.225372398549506 18.3799 -0.798220703748234 17.5816792962518 6.27481564281507 0.7465 6.74985784867814
"230" 1980-08-17 23.07 35.3 24.6 60.1 0.79 60.1 230 11.7771018684442 35.6568799155236 9.35101802126134 0.793999926783063 29.95 5.73131954426133 3.09774690159002 4.41453322292568 2.65313446697833 1.76139875594734 0.253291908247473 17.7639 -0.693722361100039 17.0701776389 6.05075079107119 0.7825 6.86952720125445
"231" 1980-08-18 22.55 35.4 17.3 52.25 1.18 52.25 231 11.7834535640661 34.758810709572 9.39745443247356 0.797512747971557 26.35 5.76305810394429 1.97631484610084 3.86968647502256 2.02191118319929 1.84777529182327 0.228135138338685 17.3635 -0.835661315599639 16.5278386844004 6.15190761284653 0.7465 6.3452733829225
"232" 1980-08-19 17.54 34.1 19.5 54.03 1.55 54.03 232 11.7898547442058 33.9276415767651 6.29537190027504 0.533965179118848 26.8 5.36211667819212 2.26907418999473 3.81559543409343 2.06156621304068 1.75402922105275 0.224180313455023 13.5058 -0.588624546509069 12.9171754534909 5.29321747458626 0.751 4.98898222229401
"233" 1980-08-20 21.37 34.8 21.2 62.04 1.04 62.04 233 11.7963035466767 33.9932942764025 8.93342087406317 0.757306798584371 28 5.5748900025919 2.52061886287571 4.04775443273381 2.51122685006805 1.53652758266575 0.235673966450985 16.4549 -0.684442553746242 15.7704574462538 5.64169290362014 0.763 6.18832750190997
"234" 1980-08-21 20.7 35.2 24.1 56.41 1.44 56.41 234 11.8027981322251 34.9836130671122 8.06616459681516 0.683411213718226 29.65 5.69973267441632 3.00624623211643 4.35298945326638 2.45552135058756 1.89746810267881 0.250322402640381 15.939 -0.653451257879378 15.2855487421206 6.01759534420683 0.7795 6.12775812573413
"235" 1980-08-22 23.38 35.3 18.2 55.91 1.49 55.91 235 11.8093366846455 36.095059339265 9.39395128824049 0.795468157026505 26.75 5.73131954426133 2.09181570104797 3.91156762265465 2.18695745782622 1.72461016482844 0.229906078145238 18.0026 -0.790866621091574 17.2117333789084 6.45229949025206 0.7505 6.64323732044783
"236" 1980-08-23 23.59 36.6 18.5 48.93 1.13 48.93 236 11.8159174108086 36.4106062238895 9.40282683917095 0.795776283149182 27.55 6.15597579406521 2.13160766948478 4.14379173177499 2.0275572943575 2.11623443741749 0.242086136243606 18.1643 -0.845848552536699 17.3184514474633 6.55110382025261 0.7585 6.75568050320618
"237" 1980-08-24 22.63 36.3 18.2 58.26 1.35 58.26 237 11.8225385406043 35.723388147159 9.06737979130163 0.766957093027008 27.25 6.05563210777819 2.09181570104797 4.07372390441308 2.37335154671106 1.70037235770202 0.238532749278833 17.4251 -0.720996190840078 16.7041038091599 6.21580731614261 0.7555 6.49026022002188
"238" 1980-08-25 22.54 36 20.5 52.96 1.19 52.96 238 11.8291983268046 34.7262289646583 9.44152433376932 0.798154200557712 28.25 5.95670912149364 2.41423507783639 4.18547209966502 2.21662602398259 1.96884607568242 0.243233726662908 17.3558 -0.800688825067697 16.5551111749323 6.26922443141768 0.7655 6.51751076798263
"239" 1980-08-26 23.48 36.5 24.7 47.01 1.03 47.01 239 11.8358950448462 34.3934060364604 10.2425232002718 0.865378001533718 30.6 6.12236899805381 3.11633576288208 4.61935238046794 2.17155755405798 2.44779482640996 0.263759201809738 18.0796 -0.90139220482805 17.178207795172 6.63940708114747 0.789 6.97042591734377
"240" 1980-08-27 22.8 36.9 18.5 47.85 1.15 47.85 240 11.8426269925386 35.1062886637607 9.46122369050014 0.798912580499337 27.7 6.25775716217144 2.13160766948478 4.19468241582811 2.00715553597375 2.18752687985436 0.244781894482928 17.556 -0.856549311892911 16.6994506881071 6.43414144866759 0.76 6.52709958323728
"241" 1980-08-28 21.97 36.3 19.4 54.84 1.48 54.84 241 11.8493924896992 36.3075502989926 8.41563522091248 0.710216597874388 27.85 6.05563210777819 2.25498714058678 4.15530962418249 2.27877179790168 1.87653782628081 0.242210006332094 16.9169 -0.703551158384381 16.2133488416156 6.30111189131976 0.7615 6.34961064491501
"242" 1980-08-29 23.81 35 19.5 49.88 1.69 49.88 242 11.8561898777181 36.9974290767251 9.33220222411646 0.787116461558608 27.25 5.63701158229884 2.26907418999473 3.95304288614678 1.97177779161002 1.98126509453677 0.231466395311731 18.3337 -0.85081311536427 17.4828868846357 6.89946102046713 0.7555 6.79285082126175
"243" 1980-08-30 24.76 34.6 23.9 45.94 1.54 45.94 243 11.8630175190576 36.6300981739756 10.1060302269515 0.851893728616384 29.25 5.51336314042006 2.97031178298112 4.24183746170059 1.94870012990525 2.29313733179534 0.244663172918808 19.0652 -0.944255584710511 18.1209444152895 7.25113799422303 0.7755 7.22715037408646
"244" 1980-08-31 23.03 35.2 21.4 50.61 1.51 50.61 244 11.8698737966873 35.6063550530067 9.41980486788077 0.793589302567789 28.3 5.69973267441632 2.55175701516125 4.12574484478879 2.08803946594761 2.03770537884118 0.239672484751853 17.7331 -0.834378885440623 16.8987211145594 6.6546757310948 0.766 6.65713047792985
"245" 1980-09-01 24.13 35.6 22.3 41.5 2 41.5 245 11.8767571134591 34.9178244319055 10.4765129097563 0.882102143680618 28.95 5.82699272613261 2.69607677209296 4.26153474911279 1.76853692088181 2.49299782823098 0.246353510484981 18.5801 -1.03210337358883 17.5479966264112 7.67947783801058 0.7725 6.97156837400706
"246" 1980-09-02 23.59 36.4 24.6 56.93 1.37 56.93 246 11.8836658914252 35.2584660752297 9.95991829783715 0.838118337290503 30.5 6.08892131227555 3.09774690159002 4.59333410693278 2.61498510707683 1.97834899985595 0.262469500471724 18.1643 -0.743604537862568 17.4206954621374 6.67329918442528 0.788 7.05986126957021
"247" 1980-09-03 23.2 35.7 24.3 56.73 1.36 56.73 247 11.8905985711017 36.3995094475412 9.21215151730296 0.774742454067174 30 5.85919001004239 3.04255946669914 4.45087473837076 2.52498123907773 1.92589349929303 0.255281538526742 17.864 -0.713244764373114 17.1507552356269 6.54054713172508 0.783 6.90636412259787
"248" 1980-09-04 17.08 34.5 23.5 57 1.333333 57 248 11.8975536106814 37.3908411408937 4.92074147613979 0.413592713019761 29 5.4828212382175 2.89956591164399 4.19119357493075 2.38898033771053 1.80221323722022 0.242196208907594 13.1516 -0.438460909411326 12.7131390905887 5.11383821802887 0.773 5.05401763732716
"249" 1980-09-05 14.86 34.4 22 60.68 2.15 60.68 249 11.9045294851989 37.4115724578091 3.50477202587939 0.294406597945508 28.2 5.45242623090691 2.64719766525022 4.04981194807857 2.45742589009407 1.59238605798449 0.235438650923014 11.4422 -0.326939729523357 11.1152602704766 4.98121459782947 0.765 4.37306096927038
"250" 1980-09-06 9.15 28.3 21.8 77.75 0.666667 77.75 250 11.9115246856499 36.508209204948 0.0149742803740253 0.00125712541166667 25.05 3.85372233534021 2.61504335174219 3.2343828435412 2.51473266085329 0.719650182687918 0.192575592021809 7.0455 -0.0850301367687277 6.96046986323127 2.35230313121154 0.7335 2.62568810297836
"251" 1980-09-07 22.5 34.1 21.7 55.84 1.44 55.84 251 11.9185377180702 35.5565146135496 9.12472357223587 0.76559086257717 27.9 5.36211667819212 2.59909455849997 3.98060561834604 2.22277017728443 1.75783544106161 0.231939152669747 17.325 -0.766746276959347 16.5582537230407 6.2611507574147 0.762 6.48894308757787
"252" 1980-09-08 22.39 34.3 20.6 53.59 1.3 53.59 252 11.9255671025745 35.4780226318261 9.08954617957632 0.76218984819716 27.45 5.42217752754554 2.42918815696604 3.92568284225579 2.10377343516488 1.82190940709091 0.229517194318074 17.2403 -0.791969947251356 16.4483300527486 6.18966549072185 0.7575 6.40779943626365
"253" 1980-09-09 21.23 33.9 22.2 41.25 2.333333 41.25 253 11.9326113723608 36.4121825467672 7.94823179642433 0.66609324215776 28.05 5.3026339997311 2.67969686536044 3.99116543254577 1.64635574092513 2.34480969162064 0.232291596947216 16.3471 -0.832014337810614 15.5150856621894 7.2659153032068 0.7635 6.09210920729911
"254" 1980-09-10 25.38 35.1 22.4 49.25 1.666667 49.25 254 11.9396690726804 37.5879022747941 10.1539064933813 0.85043449961396 28.75 5.66829688845128 2.71254407232117 4.19042048038622 2.06378208659022 2.12663839379601 0.242606834477762 19.5426 -0.899750659820057 18.6428493401799 7.35150576776183 0.7705 7.38736221425587
"255" 1980-09-11 25.43 35.9 20.4 40.31 1.62 40.31 255 11.9467387597801 38.0127282961515 10.0110432249776 0.837972891705044 28.15 5.92404759129579 2.39936254569277 4.16170506849428 1.67758331311004 2.48412175538424 0.242034789055962 19.5811 -1.00660879696512 18.5744912030349 7.63056886141096 0.7645 7.30295924128465
"256" 1980-09-12 23.2 36.2 19.9 43.5 1.86 43.5 256 11.9538189998154 37.3635835338748 8.86795143503362 0.741850904315227 28.05 6.02250075754739 2.326195277485 4.1743480175162 1.81584138761955 2.35850662989665 0.242953088161965 17.864 -0.861755793148437 17.0022442068516 7.27162821678274 0.7635 6.67605263242174
"257" 1980-09-13 25.38 35.7 22 41.35 1.76 41.35 257 11.9609083677418 36.279466261928 10.7545138656372 0.899138554948036 28.85 5.85919001004239 2.64719766525022 4.25319383764631 1.75869565186675 2.49449818577956 0.24605612995705 19.5426 -1.05195251381602 18.490647486184 7.73651900572779 0.7715 7.33656061830391
"258" 1980-09-14 25.42 35.5 19.8 46.41 1.57 46.41 258 11.9680054461829 35.7908853891315 11.0162304443369 0.920473381623536 27.65 5.79494896131771 2.31179835858283 4.05337365995027 1.88117071558292 2.17220294436735 0.236625065591338 19.5734 -1.01365118521396 18.559748814786 7.2997010011445 0.7595 7.24943788705543
"259" 1980-09-15 25.01 36.5 19.8 39.5 2 39.5 259 11.9751088242824 36.3955292436632 10.4703720375723 0.874344625273144 28.15 6.12236899805381 2.31179835858283 4.21708367831832 1.66574805293574 2.55133562538258 0.245255476232582 19.2577 -1.04940590973426 18.2082940902657 7.93862879964326 0.7645 7.15898099931848
"260" 1980-09-16 19.6 36.3 19.7 55.18 1.43 55.18 260 11.9822170965387 37.6093659873151 6.49787917736099 0.542293560950253 28 6.05563210777819 2.29747944287496 4.17655577532657 2.3046234768252 1.87193229850137 0.243173216664282 15.092 -0.555614389124756 14.5363856108752 5.77519503546239 0.763 5.70407771370745
"261" 1980-09-17 18.78 36.2 22.9 64.49 1.32 64.49 261 11.9893288616287 38.3981004527977 5.73297799765281 0.478173387669841 29.55 6.02250075754739 2.79620529929478 4.40935302842108 2.84359176802876 1.56576126039233 0.253753716192933 14.4606 -0.417001337375219 14.0435986626248 5.32595201253649 0.7785 5.62265565883889
